Order_ID,Order_Date,Customer_ID,Gender,Age,Age_Group,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit
912,2025-10-27 16:41:48.108108104,CUST1037,Female,48,46-55,Smartwatch,Wearables,2,18198,15,30936.6,2118.84
913,2025-10-28 10:14:03.243243240,CUST1004,Male,26,26-35,Speaker,Accessories,1,8867,10,7980.3,1928.26
914,2025-10-29 03:46:18.378378376,CUST1077,Female,47,46-55,Power Bank,Accessories,4,4283,15,14562.2,1195.95
915,2025-10-29 21:18:33.513513512,CUST1088,Male,48,46-55,Monitor,Electronics,4,21180,15,72012.0,15435.81
916,2025-10-30 14:50:48.648648648,CUST1041,Male,24,18-25,Laptop,Electronics,4,54953,20,175849.6,33803.92
917,2025-10-31 08:23:03.783783784,CUST1067,Male,29,26-35,Monitor,Electronics,2,20873,15,35484.1,8752.8
918,2025-11-01 01:55:18.918918920,CUST1044,Male,58,56-60,Tablet,Electronics,3,12042,5,34319.7,2155.93
919,2025-11-01 19:27:34.054054048,CUST1002,Female,51,46-55,Camera,Electronics,2,36620,5,69578.0,7788.13
920,2025-11-02 12:59:49.189189184,CUST1047,Female,39,36-45,Monitor,Electronics,3,21890,20,52536.0,4718.71
921,2025-11-03 06:32:04.324324320,CUST1016,Male,24,18-25,Laptop,Electronics,2,51267,5,97407.3,10514.69
922,2025-11-04 00:04:19.459459456,CUST1076,Male,23,18-25,Keyboard,Accessories,5,1491,5,7082.25,364.58
923,2025-11-04 17:36:34.594594592,CUST1067,Female,38,36-45,Headphones,Accessories,4,1151,10,4143.6,553.87
924,2025-11-05 11:08:49.729729728,CUST1076,Female,54,46-55,Printer,Electronics,3,15694,15,40019.7,5460.54
925,2025-11-06 04:41:04.864864864,CUST1098,Male,31,26-35,Keyboard,Accessories,3,2809,0,8427.0,729.55
926,2025-11-06 22:13:20.000000000,CUST1091,Female,58,56-60,Laptop,Electronics,1,72332,15,61482.2,5851.13
927,2025-11-07 15:45:35.135135136,CUST1057,Female,43,36-45,Speaker,Accessories,3,3986,10,10762.2,1170.75
928,2025-11-08 09:17:50.270270272,CUST1052,Male,41,36-45,Power Bank,Accessories,4,4486,20,14355.2,1364.21
929,2025-11-09 02:50:05.405405400,CUST1004,Female,30,26-35,Power Bank,Accessories,2,4757,20,7611.2,383.72
930,2025-11-09 20:22:20.540540536,CUST1066,Female,28,26-35,Camera,Electronics,5,51505,5,244648.75,47190.77
931,2025-11-10 13:54:35.675675672,CUST1040,Male,48,46-55,Smartwatch,Wearables,5,23318,20,93272.0,10450.85
932,2025-11-11 07:26:50.810810808,CUST1069,Female,51,46-55,Keyboard,Accessories,1,2943,0,2943.0,415.01
933,2025-11-12 00:59:05.945945944,CUST1092,Female,44,36-45,Tablet,Electronics,2,46863,15,79667.1,5799.22
934,2025-11-12 18:31:21.081081080,CUST1017,Male,54,46-55,Smartwatch,Wearables,4,7408,5,28150.4,4384.18
935,2025-11-13 12:03:36.216216216,CUST1043,Female,54,46-55,Monitor,Electronics,3,18889,5,53833.65,7343.02
936,2025-11-14 05:35:51.351351352,CUST1012,Male,40,36-45,Smartphone,Electronics,3,22777,15,58081.35,8993.27
937,2025-11-14 23:08:06.486486488,CUST1044,Male,33,26-35,Printer,Electronics,5,25830,15,109777.5,24546.24
938,2025-11-15 16:40:21.621621616,CUST1006,Male,41,36-45,Keyboard,Accessories,3,3885,20,9324.0,558.15
939,2025-11-16 10:12:36.756756752,CUST1018,Male,55,46-55,Camera,Electronics,4,61404,5,233335.2,35326.93
940,2025-11-17 03:44:51.891891888,CUST1002,Female,46,46-55,Printer,Electronics,5,7017,10,31576.5,4337.08
941,2025-11-17 21:17:07.027027024,CUST1096,Female,46,46-55,Smartwatch,Wearables,3,8240,5,23484.0,1526.27
942,2025-11-18 14:49:22.162162160,CUST1062,Male,56,56-60,Mouse,Accessories,2,1434,5,2724.6,615.39
943,2025-11-19 08:21:37.297297296,CUST1083,Male,52,46-55,Headphones,Accessories,4,7758,0,31032.0,7210.71
944,2025-11-20 01:53:52.432432432,CUST1001,Female,19,18-25,Headphones,Accessories,4,4580,5,17404.0,1062.0
945,2025-11-20 19:26:07.567567568,CUST1084,Male,55,46-55,Smartphone,Electronics,2,50953,15,86620.1,11225.28
946,2025-11-21 12:58:22.702702704,CUST1089,Female,23,18-25,Laptop,Electronics,1,89538,5,85061.1,15511.92
947,2025-11-22 06:30:37.837837832,CUST1015,Female,43,36-45,Mouse,Accessories,4,1907,20,6102.4,457.99
948,2025-11-23 00:02:52.972972968,CUST1054,Male,33,26-35,Laptop,Electronics,3,65523,20,157255.2,21985.46
949,2025-11-23 17:35:08.108108104,CUST1045,Female,38,36-45,Speaker,Accessories,3,5249,5,14959.65,1479.97
950,2025-11-24 11:07:23.243243240,CUST1062,Female,28,26-35,Printer,Electronics,1,18916,20,15132.8,1526.17
951,2025-11-25 04:39:38.378378376,CUST1008,Female,37,36-45,Mouse,Accessories,2,2378,5,4518.2,535.31
952,2025-11-25 22:11:53.513513512,CUST1022,Male,27,26-35,Camera,Electronics,4,85277,20,272886.4,16755.36
953,2025-11-26 15:44:08.648648648,CUST1072,Male,57,56-60,Printer,Electronics,4,12575,20,40240.0,4641.59
954,2025-11-27 09:16:23.783783784,CUST1042,Female,44,36-45,Printer,Electronics,5,26057,20,104228.0,20537.68
955,2025-11-28 02:48:38.918918920,CUST1035,Female,45,36-45,Power Bank,Accessories,5,4260,5,20235.0,1844.95
956,2025-11-28 20:20:54.054054048,CUST1000,Female,44,36-45,Printer,Electronics,2,16776,0,33552.0,7439.15
957,2025-11-29 13:53:09.189189184,CUST1057,Female,27,26-35,Tablet,Electronics,4,47528,20,152089.6,32329.72
958,2025-11-30 07:25:24.324324320,CUST1036,Female,19,18-25,Monitor,Electronics,2,21393,5,40646.7,2489.32
959,2025-12-01 00:57:39.459459456,CUST1000,Female,56,56-60,Keyboard,Accessories,4,3124,0,12496.0,1409.95
960,2025-12-01 18:29:54.594594592,CUST1063,Male,47,46-55,Mouse,Accessories,3,345,10,931.5,87.14
961,2025-12-02 12:02:09.729729728,CUST1027,Male,43,36-45,Power Bank,Accessories,1,3383,5,3213.85,648.54
962,2025-12-03 05:34:24.864864864,CUST1015,Female,33,26-35,Keyboard,Accessories,3,2500,10,6750.0,651.89
963,2025-12-03 23:06:40.000000000,CUST1012,Male,51,46-55,Printer,Electronics,1,23987,10,21588.3,5086.26
964,2025-12-04 16:38:55.135135136,CUST1086,Female,28,26-35,Camera,Electronics,2,99854,0,199708.0,24146.62
965,2025-12-05 10:11:10.270270272,CUST1047,Male,56,56-60,Tablet,Electronics,4,44864,5,170483.2,15229.85
966,2025-12-06 03:43:25.405405400,CUST1027,Male,58,56-60,Smartphone,Electronics,4,25737,20,82358.4,19695.44
967,2025-12-06 21:15:40.540540536,CUST1082,Female,52,46-55,Laptop,Electronics,4,74808,0,299232.0,45769.58
968,2025-12-07 14:47:55.675675672,CUST1052,Female,22,18-25,Laptop,Electronics,3,84565,10,228325.5,44918.15
969,2025-12-08 08:20:10.810810808,CUST1079,Female,53,46-55,Keyboard,Accessories,4,3239,20,10364.8,860.14
970,2025-12-09 01:52:25.945945944,CUST1046,Female,35,26-35,Printer,Electronics,2,7044,15,11974.8,2233.71
971,2025-12-09 19:24:41.081081080,CUST1030,Female,46,46-55,Tablet,Electronics,2,11620,0,23240.0,5303.25
972,2025-12-10 12:56:56.216216216,CUST1013,Male,26,26-35,Headphones,Accessories,1,1100,5,1045.0,196.83
973,2025-12-11 06:29:11.351351352,CUST1040,Male,50,46-55,Speaker,Accessories,2,7573,10,13631.4,2858.66
974,2025-12-12 00:01:26.486486488,CUST1011,Female,54,46-55,Headphones,Accessories,4,5235,20,16752.0,2278.75
975,2025-12-12 17:33:41.621621616,CUST1068,Male,22,18-25,Headphones,Accessories,2,2129,5,4045.1,963.14
976,2025-12-13 11:05:56.756756752,CUST1061,Male,26,26-35,Camera,Electronics,1,94603,15,80412.55,18103.84
977,2025-12-14 04:38:11.891891888,CUST1041,Male,46,46-55,Printer,Electronics,2,8509,0,17018.0,1726.14
978,2025-12-14 22:10:27.027027024,CUST1061,Female,35,26-35,Keyboard,Accessories,1,3743,10,3368.7,607.9
979,2025-12-15 15:42:42.162162160,CUST1088,Male,55,46-55,Camera,Electronics,2,56673,15,96344.1,20611.41
980,2025-12-16 09:14:57.297297296,CUST1036,Male,55,46-55,Printer,Electronics,4,15078,0,60312.0,14661.23
981,2025-12-17 02:47:12.432432432,CUST1008,Female,51,46-55,Smartwatch,Wearables,5,17733,20,70932.0,17412.93
982,2025-12-17 20:19:27.567567568,CUST1089,Male,49,46-55,Camera,Electronics,3,59929,15,152818.95,31533.55
983,2025-12-18 13:51:42.702702704,CUST1024,Male,47,46-55,Printer,Electronics,2,18673,10,33611.4,5913.48
984,2025-12-19 07:23:57.837837832,CUST1040,Male,30,26-35,Headphones,Accessories,4,3722,0,14888.0,799.58
985,2025-12-20 00:56:12.972972968,CUST1068,Female,48,46-55,Power Bank,Accessories,2,3199,5,6078.1,675.76
986,2025-12-20 18:28:28.108108104,CUST1033,Female,59,56-60,Camera,Electronics,2,25767,10,46380.6,5665.91
987,2025-12-21 12:00:43.243243240,CUST1023,Male,47,46-55,Mouse,Accessories,3,696,10,1879.2,272.31
988,2025-12-22 05:32:58.378378376,CUST1097,Male,23,18-25,Mouse,Accessories,4,2332,15,7928.8,1354.72
989,2025-12-22 23:05:13.513513512,CUST1058,Male,35,26-35,Camera,Electronics,4,63445,15,215713.0,48472.19
990,2025-12-23 16:37:28.648648648,CUST1072,Male,60,56-60,Smartphone,Electronics,5,52755,5,250586.25,20673.92
991,2025-12-24 10:09:43.783783784,CUST1071,Female,37,36-45,Headphones,Accessories,1,2298,20,1838.4,218.17
992,2025-12-25 03:41:58.918918920,CUST1041,Male,40,36-45,Headphones,Accessories,2,7170,10,12906.0,1982.4
993,2025-12-25 21:14:14.054054048,CUST1015,Male,58,56-60,Tablet,Electronics,3,22516,10,60793.2,6312.64
994,2025-12-26 14:46:29.189189184,CUST1068,Female,24,18-25,Tablet,Electronics,4,31575,20,101040.0,13947.16
995,2025-12-27 08:18:44.324324320,CUST1096,Male,43,36-45,Laptop,Electronics,5,84443,0,422215.0,66814.53
996,2025-12-28 01:50:59.459459456,CUST1038,Female,35,26-35,Speaker,Accessories,5,10489,5,49822.75,6065.85
997,2025-12-28 19:23:14.594594592,CUST1045,Female,43,36-45,Laptop,Electronics,1,89904,5,85408.8,19930.25
998,2025-12-29 12:55:29.729729728,CUST1073,Female,55,46-55,Smartphone,Electronics,2,49714,0,99428.0,14762.41
999,2025-12-30 06:27:44.864864864,CUST1021,Female,46,46-55,Laptop,Electronics,2,60390,15,102663.0,18100.4
1000,2025-12-31 00:00:00.000000000,CUST1009,Female,40,36-45,Headphones,Accessories,2,1600,20,2560.0,362.86
